Z Massive Valid Company 0235,1000000235,00000235,LTD,Liquidation,12/08/2025,x,,,,,,,,,,Qualified,Qualified reason for company 235
Z Massive Valid Company 0236,1000000236,00000236,LTD,Active,13/09/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0237,1000000237,00000237,PLC,Dormant,14/10/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0238,1000000238,00000238,LTD,Administration,15/11/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0239,1000000239,00000239,LTD,Liquidation,16/12/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0240,1000000240,00000240,PLC,Active,17/01/2025,x,,,,,,,,,,Qualified,Qualified reason for company 240
Z Massive Valid Company 0241,1000000241,00000241,LTD,Dormant,18/02/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0242,1000000242,00000242,LTD,Administration,19/03/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0243,1000000243,00000243,PLC,Liquidation,20/04/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0244,1000000244,00000244,LTD,Active,21/05/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0245,1000000245,00000245,LTD,Dormant,22/06/2025,x,,,,,,,,,,Qualified,Qualified reason for company 245
Z Massive Valid Company 0246,1000000246,00000246,PLC,Administration,23/07/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0247,1000000247,00000247,LTD,Liquidation,24/08/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0248,1000000248,00000248,LTD,Active,25/09/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0249,1000000249,00000249,PLC,Dormant,26/10/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0250,1000000250,00000250,LTD,Administration,27/11/2025,x,,,,,,,,,,Qualified,Qualified reason for company 250
Z Massive Valid Company 0251,1000000251,00000251,LTD,Liquidation,28/12/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0252,1000000252,00000252,PLC,Active,01/01/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0253,1000000253,00000253,LTD,Dormant,02/02/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0254,1000000254,00000254,LTD,Administration,03/03/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0255,1000000255,00000255,PLC,Liquidation,04/04/2025,x,,,,,,,,,,Qualified,Qualified reason for company 255
Z Massive Valid Company 0256,1000000256,00000256,LTD,Active,05/05/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0257,1000000257,00000257,LTD,Dormant,06/06/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0258,1000000258,00000258,PLC,Administration,07/07/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0259,1000000259,00000259,LTD,Liquidation,08/08/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0260,1000000260,00000260,LTD,Active,09/09/2025,x,,,,,,,,,,Qualified,Qualified reason for company 260
Z Massive Valid Company 0261,1000000261,00000261,PLC,Dormant,10/10/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0262,1000000262,00000262,LTD,Administration,11/11/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0263,1000000263,00000263,LTD,Liquidation,12/12/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0264,1000000264,00000264,PLC,Active,13/01/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0265,1000000265,00000265,LTD,Dormant,14/02/2025,x,,,,,,,,,,Qualified,Qualified reason for company 265
Z Massive Valid Company 0266,1000000266,00000266,LTD,Administration,15/03/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0267,1000000267,00000267,PLC,Liquidation,16/04/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0268,1000000268,00000268,LTD,Active,17/05/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0269,1000000269,00000269,LTD,Dormant,18/06/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0270,1000000270,00000270,PLC,Administration,19/07/2025,x,,,,,,,,,,Qualified,Qualified reason for company 270
Z Massive Valid Company 0271,1000000271,00000271,LTD,Liquidation,20/08/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0272,1000000272,00000272,LTD,Active,21/09/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0273,1000000273,00000273,PLC,Dormant,22/10/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0274,1000000274,00000274,LTD,Administration,23/11/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0275,1000000275,00000275,LTD,Liquidation,24/12/2025,x,,,,,,,,,,Qualified,Qualified reason for company 275
Z Massive Valid Company 0276,1000000276,00000276,PLC,Active,25/01/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0277,1000000277,00000277,LTD,Dormant,26/02/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0278,1000000278,00000278,LTD,Administration,27/03/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0279,1000000279,00000279,PLC,Liquidation,28/04/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0280,1000000280,00000280,LTD,Active,01/05/2025,x,,,,,,,,,,Qualified,Qualified reason for company 280
Z Massive Valid Company 0281,1000000281,00000281,LTD,Dormant,02/06/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0282,1000000282,00000282,PLC,Administration,03/07/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0283,1000000283,00000283,LTD,Liquidation,04/08/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0284,1000000284,00000284,LTD,Active,05/09/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0285,1000000285,00000285,PLC,Dormant,06/10/2025,x,,,,,,,,,,Qualified,Qualified reason for company 285
Z Massive Valid Company 0286,1000000286,00000286,LTD,Administration,07/11/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0287,1000000287,00000287,LTD,Liquidation,08/12/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0288,1000000288,00000288,PLC,Active,09/01/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0289,1000000289,00000289,LTD,Dormant,10/02/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0290,1000000290,00000290,LTD,Administration,11/03/2025,x,,,,,,,,,,Qualified,Qualified reason for company 290
Z Massive Valid Company 0291,1000000291,00000291,PLC,Liquidation,12/04/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0292,1000000292,00000292,LTD,Active,13/05/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0293,1000000293,00000293,LTD,Dormant,14/06/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0294,1000000294,00000294,PLC,Administration,15/07/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0295,1000000295,00000295,LTD,Liquidation,16/08/2025,x,,,,,,,,,,Qualified,Qualified reason for company 295
Z Massive Valid Company 0296,1000000296,00000296,LTD,Active,17/09/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0297,1000000297,00000297,PLC,Dormant,18/10/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0298,1000000298,00000298,LTD,Administration,19/11/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0299,1000000299,00000299,LTD,Liquidation,20/12/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0300,1000000300,00000300,PLC,Active,21/01/2025,x,,,,,,,,,,Qualified,Qualified reason for company 300
Z Massive Valid Company 0301,1000000301,00000301,LTD,Dormant,22/02/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0302,1000000302,00000302,LTD,Administration,23/03/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0303,1000000303,00000303,PLC,Liquidation,24/04/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0304,1000000304,00000304,LTD,Active,25/05/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0305,1000000305,00000305,LTD,Dormant,26/06/2025,x,,,,,,,,,,Qualified,Qualified reason for company 305
Z Massive Valid Company 0306,1000000306,00000306,PLC,Administration,27/07/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0307,1000000307,00000307,LTD,Liquidation,28/08/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0308,1000000308,00000308,LTD,Active,01/09/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0309,1000000309,00000309,PLC,Dormant,02/10/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0310,1000000310,00000310,LTD,Administration,03/11/2025,x,,,,,,,,,,Qualified,Qualified reason for company 310
Z Massive Valid Company 0311,1000000311,00000311,LTD,Liquidation,04/12/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0312,1000000312,00000312,PLC,Active,05/01/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0313,1000000313,00000313,LTD,Dormant,06/02/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0314,1000000314,00000314,LTD,Administration,07/03/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0315,1000000315,00000315,PLC,Liquidation,08/04/2025,x,,,,,,,,,,Qualified,Qualified reason for company 315
Z Massive Valid Company 0316,1000000316,00000316,LTD,Active,09/05/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0317,1000000317,00000317,LTD,Dormant,10/06/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0318,1000000318,00000318,PLC,Administration,11/07/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0319,1000000319,00000319,LTD,Liquidation,12/08/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0320,1000000320,00000320,LTD,Active,13/09/2025,x,,,,,,,,,,Qualified,Qualified reason for company 320
Z Massive Valid Company 0321,1000000321,00000321,PLC,Dormant,14/10/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0322,1000000322,00000322,LTD,Administration,15/11/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0323,1000000323,00000323,LTD,Liquidation,16/12/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0324,1000000324,00000324,PLC,Active,17/01/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0325,1000000325,00000325,LTD,Dormant,18/02/2025,x,,,,,,,,,,Qualified,Qualified reason for company 325
Z Massive Valid Company 0326,1000000326,00000326,LTD,Administration,19/03/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0327,1000000327,00000327,PLC,Liquidation,20/04/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0328,1000000328,00000328,LTD,Active,21/05/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0329,1000000329,00000329,LTD,Dormant,22/06/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0330,1000000330,00000330,PLC,Administration,23/07/2025,x,,,,,,,,,,Qualified,Qualified reason for company 330
Z Massive Valid Company 0331,1000000331,00000331,LTD,Liquidation,24/08/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0332,1000000332,00000332,LTD,Active,25/09/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0333,1000000333,00000333,PLC,Dormant,26/10/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0334,1000000334,00000334,LTD,Administration,27/11/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0335,1000000335,00000335,LTD,Liquidation,28/12/2025,x,,,,,,,,,,Qualified,Qualified reason for company 335
Z Massive Valid Company 0336,1000000336,00000336,PLC,Active,01/01/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0337,1000000337,00000337,LTD,Dormant,02/02/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0338,1000000338,00000338,LTD,Administration,03/03/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0339,1000000339,00000339,PLC,Liquidation,04/04/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0340,1000000340,00000340,LTD,Active,05/05/2025,x,,,,,,,,,,Qualified,Qualified reason for company 340
Z Massive Valid Company 0341,1000000341,00000341,LTD,Dormant,06/06/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0342,1000000342,00000342,PLC,Administration,07/07/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0343,1000000343,00000343,LTD,Liquidation,08/08/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0344,1000000344,00000344,LTD,Active,09/09/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0345,1000000345,00000345,PLC,Dormant,10/10/2025,x,,,,,,,,,,Qualified,Qualified reason for company 345
Z Massive Valid Company 0346,1000000346,00000346,LTD,Administration,11/11/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0347,1000000347,00000347,LTD,Liquidation,12/12/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0348,1000000348,00000348,PLC,Active,13/01/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0349,1000000349,00000349,LTD,Dormant,14/02/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0350,1000000350,00000350,LTD,Administration,15/03/2025,x,,,,,,,,,,Qualified,Qualified reason for company 350
Z Massive Valid Company 0351,1000000351,00000351,PLC,Liquidation,16/04/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0352,1000000352,00000352,LTD,Active,17/05/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0353,1000000353,00000353,LTD,Dormant,18/06/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0354,1000000354,00000354,PLC,Administration,19/07/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0355,1000000355,00000355,LTD,Liquidation,20/08/2025,x,,,,,,,,,,Qualified,Qualified reason for company 355
Z Massive Valid Company 0356,1000000356,00000356,LTD,Active,21/09/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0357,1000000357,00000357,PLC,Dormant,22/10/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0358,1000000358,00000358,LTD,Administration,23/11/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0359,1000000359,00000359,LTD,Liquidation,24/12/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0360,1000000360,00000360,PLC,Active,25/01/2025,x,,,,,,,,,,Qualified,Qualified reason for company 360
Z Massive Valid Company 0361,1000000361,00000361,LTD,Dormant,26/02/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0362,1000000362,00000362,LTD,Administration,27/03/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0363,1000000363,00000363,PLC,Liquidation,28/04/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0364,1000000364,00000364,LTD,Active,01/05/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0365,1000000365,00000365,LTD,Dormant,02/06/2025,x,,,,,,,,,,Qualified,Qualified reason for company 365
Z Massive Valid Company 0366,1000000366,00000366,PLC,Administration,03/07/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0367,1000000367,00000367,LTD,Liquidation,04/08/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0368,1000000368,00000368,LTD,Active,05/09/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0369,1000000369,00000369,PLC,Dormant,06/10/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0370,1000000370,00000370,LTD,Administration,07/11/2025,x,,,,,,,,,,Qualified,Qualified reason for company 370
Z Massive Valid Company 0371,1000000371,00000371,LTD,Liquidation,08/12/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0372,1000000372,00000372,PLC,Active,09/01/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0373,1000000373,00000373,LTD,Dormant,10/02/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0374,1000000374,00000374,LTD,Administration,11/03/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0375,1000000375,00000375,PLC,Liquidation,12/04/2025,x,,,,,,,,,,Qualified,Qualified reason for company 375
Z Massive Valid Company 0376,1000000376,00000376,LTD,Active,13/05/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0377,1000000377,00000377,LTD,Dormant,14/06/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0378,1000000378,00000378,PLC,Administration,15/07/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0379,1000000379,00000379,LTD,Liquidation,16/08/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0380,1000000380,00000380,LTD,Active,17/09/2025,x,,,,,,,,,,Qualified,Qualified reason for company 380
Z Massive Valid Company 0381,1000000381,00000381,PLC,Dormant,18/10/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0382,1000000382,00000382,LTD,Administration,19/11/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0383,1000000383,00000383,LTD,Liquidation,20/12/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0384,1000000384,00000384,PLC,Active,21/01/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0385,1000000385,00000385,LTD,Dormant,22/02/2025,x,,,,,,,,,,Qualified,Qualified reason for company 385
Z Massive Valid Company 0386,1000000386,00000386,LTD,Administration,23/03/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0387,1000000387,00000387,PLC,Liquidation,24/04/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0388,1000000388,00000388,LTD,Active,25/05/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0389,1000000389,00000389,LTD,Dormant,26/06/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0390,1000000390,00000390,PLC,Administration,27/07/2025,x,,,,,,,,,,Qualified,Qualified reason for company 390
Z Massive Valid Company 0391,1000000391,00000391,LTD,Liquidation,28/08/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0392,1000000392,00000392,LTD,Active,01/09/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0393,1000000393,00000393,PLC,Dormant,02/10/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0394,1000000394,00000394,LTD,Administration,03/11/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0395,1000000395,00000395,LTD,Liquidation,04/12/2025,x,,,,,,,,,,Qualified,Qualified reason for company 395
Z Massive Valid Company 0396,1000000396,00000396,PLC,Active,05/01/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0397,1000000397,00000397,LTD,Dormant,06/02/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0398,1000000398,00000398,LTD,Administration,07/03/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0399,1000000399,00000399,PLC,Liquidation,08/04/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0400,1000000400,00000400,LTD,Active,09/05/2025,x,,,,,,,,,,Qualified,Qualified reason for company 400
Z Massive Valid Company 0401,1000000401,00000401,LTD,Dormant,10/06/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0402,1000000402,00000402,PLC,Administration,11/07/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0403,1000000403,00000403,LTD,Liquidation,12/08/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0404,1000000404,00000404,LTD,Active,13/09/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0405,1000000405,00000405,PLC,Dormant,14/10/2025,x,,,,,,,,,,Qualified,Qualified reason for company 405
Z Massive Valid Company 0406,1000000406,00000406,LTD,Administration,15/11/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0407,1000000407,00000407,LTD,Liquidation,16/12/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0408,1000000408,00000408,PLC,Active,17/01/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0409,1000000409,00000409,LTD,Dormant,18/02/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0410,1000000410,00000410,LTD,Administration,19/03/2025,x,,,,,,,,,,Qualified,Qualified reason for company 410
Z Massive Valid Company 0411,1000000411,00000411,PLC,Liquidation,20/04/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0412,1000000412,00000412,LTD,Active,21/05/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0413,1000000413,00000413,LTD,Dormant,22/06/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0414,1000000414,00000414,PLC,Administration,23/07/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0415,1000000415,00000415,LTD,Liquidation,24/08/2025,x,,,,,,,,,,Qualified,Qualified reason for company 415
Z Massive Valid Company 0416,1000000416,00000416,LTD,Active,25/09/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0417,1000000417,00000417,PLC,Dormant,26/10/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0418,1000000418,00000418,LTD,Administration,27/11/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0419,1000000419,00000419,LTD,Liquidation,28/12/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0420,1000000420,00000420,PLC,Active,01/01/2025,x,,,,,,,,,,Qualified,Qualified reason for company 420
Z Massive Valid Company 0421,1000000421,00000421,LTD,Dormant,02/02/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0422,1000000422,00000422,LTD,Administration,03/03/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0423,1000000423,00000423,PLC,Liquidation,04/04/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0424,1000000424,00000424,LTD,Active,05/05/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0425,1000000425,00000425,LTD,Dormant,06/06/2025,x,,,,,,,,,,Qualified,Qualified reason for company 425
Z Massive Valid Company 0426,1000000426,00000426,PLC,Administration,07/07/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0427,1000000427,00000427,LTD,Liquidation,08/08/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0428,1000000428,00000428,LTD,Active,09/09/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0429,1000000429,00000429,PLC,Dormant,10/10/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0430,1000000430,00000430,LTD,Administration,11/11/2025,x,,,,,,,,,,Qualified,Qualified reason for company 430
Z Massive Valid Company 0431,1000000431,00000431,LTD,Liquidation,12/12/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0432,1000000432,00000432,PLC,Active,13/01/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0433,1000000433,00000433,LTD,Dormant,14/02/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0434,1000000434,00000434,LTD,Administration,15/03/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0435,1000000435,00000435,PLC,Liquidation,16/04/2025,x,,,,,,,,,,Qualified,Qualified reason for company 435
Z Massive Valid Company 0436,1000000436,00000436,LTD,Active,17/05/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0437,1000000437,00000437,LTD,Dormant,18/06/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0438,1000000438,00000438,PLC,Administration,19/07/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0439,1000000439,00000439,LTD,Liquidation,20/08/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0440,1000000440,00000440,LTD,Active,21/09/2025,x,,,,,,,,,,Qualified,Qualified reason for company 440
Z Massive Valid Company 0441,1000000441,00000441,PLC,Dormant,22/10/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0442,1000000442,00000442,LTD,Administration,23/11/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0443,1000000443,00000443,LTD,Liquidation,24/12/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0444,1000000444,00000444,PLC,Active,25/01/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0445,1000000445,00000445,LTD,Dormant,26/02/2025,x,,,,,,,,,,Qualified,Qualified reason for company 445
Z Massive Valid Company 0446,1000000446,00000446,LTD,Administration,27/03/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0447,1000000447,00000447,PLC,Liquidation,28/04/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0448,1000000448,00000448,LTD,Active,01/05/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0449,1000000449,00000449,LTD,Dormant,02/06/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0450,1000000450,00000450,PLC,Administration,03/07/2025,x,,,,,,,,,,Qualified,Qualified reason for company 450
Z Massive Valid Company 0451,1000000451,00000451,LTD,Liquidation,04/08/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0452,1000000452,00000452,LTD,Active,05/09/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0453,1000000453,00000453,PLC,Dormant,06/10/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0454,1000000454,00000454,LTD,Administration,07/11/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0455,1000000455,00000455,LTD,Liquidation,08/12/2025,x,,,,,,,,,,Qualified,Qualified reason for company 455
Z Massive Valid Company 0456,1000000456,00000456,PLC,Active,09/01/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0457,1000000457,00000457,LTD,Dormant,10/02/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0458,1000000458,00000458,LTD,Administration,11/03/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0459,1000000459,00000459,PLC,Liquidation,12/04/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0460,1000000460,00000460,LTD,Active,13/05/2025,x,,,,,,,,,,Qualified,Qualified reason for company 460
Z Massive Valid Company 0461,1000000461,00000461,LTD,Dormant,14/06/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0462,1000000462,00000462,PLC,Administration,15/07/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0463,1000000463,00000463,LTD,Liquidation,16/08/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0464,1000000464,00000464,LTD,Active,17/09/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0465,1000000465,00000465,PLC,Dormant,18/10/2025,x,,,,,,,,,,Qualified,Qualified reason for company 465
Z Massive Valid Company 0466,1000000466,00000466,LTD,Administration,19/11/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0467,1000000467,00000467,LTD,Liquidation,20/12/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0468,1000000468,00000468,PLC,Active,21/01/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0469,1000000469,00000469,LTD,Dormant,22/02/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0470,1000000470,00000470,LTD,Administration,23/03/2025,x,,,,,,,,,,Qualified,Qualified reason for company 470
Z Massive Valid Company 0471,1000000471,00000471,PLC,Liquidation,24/04/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0472,1000000472,00000472,LTD,Active,25/05/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0473,1000000473,00000473,LTD,Dormant,26/06/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0474,1000000474,00000474,PLC,Administration,27/07/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0475,1000000475,00000475,LTD,Liquidation,28/08/2025,x,,,,,,,,,,Qualified,Qualified reason for company 475
Z Massive Valid Company 0476,1000000476,00000476,LTD,Active,01/09/2025,,,,,,,,,,,Unqualified,
Z Massive Valid Company 0477,1000000477,00000477,PLC,Dormant,02/10/2025,,,,,,,,,,,Unqualified,
